REG	minecraft:item	1506
E	minecraft:entity_type	57	minecraft:ghast
E	minecraft:entity_type	58	minecraft:happy_ghast
E	minecraft:entity_type	59	minecraft:giant
E	minecraft:entity_type	60	minecraft:glow_item_frame
E	minecraft:entity_type	61	minecraft:glow_squid
E	minecraft:entity_type	62	minecraft:goat
E	minecraft:entity_type	63	minecraft:guardian
E	minecraft:entity_type	64	minecraft:hoglin
E	minecraft:entity_type	65	minecraft:hopper_minecart
E	minecraft:entity_type	66	minecraft:horse
E	minecraft:entity_type	67	minecraft:husk
E	minecraft:entity_type	68	minecraft:illusioner
E	minecraft:entity_type	69	minecraft:interaction
E	minecraft:entity_type	70	minecraft:iron_golem
E	minecraft:entity_type	71	minecraft:item
E	minecraft:entity_type	72	minecraft:item_display
E	minecraft:entity_type	73	minecraft:item_frame
E	minecraft:entity_type	74	minecraft:jungle_boat
E	minecraft:entity_type	75	minecraft:jungle_chest_boat
E	minecraft:entity_type	76	minecraft:leash_knot
E	minecraft:entity_type	77	minecraft:lightning_bolt
E	minecraft:entity_type	78	minecraft:llama
E	minecraft:entity_type	79	minecraft:llama_spit
E	minecraft:entity_type	80	minecraft:magma_cube
E	minecraft:entity_type	81	minecraft:mangrove_boat
E	minecraft:entity_type	82	minecraft:mangrove_chest_boat
E	minecraft:entity_type	83	minecraft:mannequin
E	minecraft:entity_type	84	minecraft:marker
E	minecraft:entity_type	85	minecraft:minecart
E	minecraft:entity_type	86	minecraft:mooshroom
E	minecraft:entity_type	87	minecraft:mule
E	minecraft:entity_type	88	minecraft:nautilus
E	minecraft:entity_type	89	minecraft:oak_boat
E	minecraft:entity_type	90	minecraft:oak_chest_boat
E	minecraft:entity_type	91	minecraft:ocelot
E	minecraft:entity_type	92	minecraft:ominous_item_spawner
E	minecraft:entity_type	93	minecraft:painting
E	minecraft:entity_type	94	minecraft:pale_oak_boat
E	minecraft:entity_type	95	minecraft:pale_oak_chest_boat
E	minecraft:entity_type	96	minecraft:panda
E	minecraft:entity_type	97	minecraft:parched
E	minecraft:entity_type	98	minecraft:parrot
E	minecraft:entity_type	99	minecraft:phantom
E	minecraft:entity_type	100	minecraft:pig
E	minecraft:entity_type	101	minecraft:piglin
E	minecraft:entity_type	102	minecraft:piglin_brute
E	minecraft:entity_type	103	minecraft:pillager
E	minecraft:entity_type	104	minecraft:polar_bear
E	minecraft:entity_type	105	minecraft:splash_potion
E	minecraft:entity_type	106	minecraft:lingering_potion
E	minecraft:entity_type	107	minecraft:pufferfish
E	minecraft:entity_type	108	minecraft:rabbit
E	minecraft:entity_type	109	minecraft:ravager
E	minecraft:entity_type	110	minecraft:salmon
E	minecraft:entity_type	111	minecraft:sheep
E	minecraft:entity_type	112	minecraft:shulker
E	minecraft:entity_type	113	minecraft:shulker_bullet
E	minecraft:entity_type	114	minecraft:silverfish
E	minecraft:entity_type	115	minecraft:skeleton
E	minecraft:entity_type	116	minecraft:skeleton_horse
E	minecraft:entity_type	117	minecraft:slime
E	minecraft:entity_type	118	minecraft:small_fireball
E	minecraft:entity_type	119	minecraft:sniffer
E	minecraft:entity_type	120	minecraft:snowball
E	minecraft:entity_type	121	minecraft:snow_golem
E	minecraft:entity_type	122	minecraft:spawner_minecart
E	minecraft:entity_type	123	minecraft:spectral_arrow
E	minecraft:entity_type	124	minecraft:spider
E	minecraft:entity_type	125	minecraft:spruce_boat
E	minecraft:entity_type	126	minecraft:spruce_chest_boat
E	minecraft:entity_type	127	minecraft:squid
E	minecraft:entity_type	128	minecraft:stray
E	minecraft:entity_type	129	minecraft:strider
E	minecraft:entity_type	130	minecraft:tadpole
E	minecraft:entity_type	131	minecraft:text_display
E	minecraft:entity_type	132	minecraft:tnt
E	minecraft:entity_type	133	minecraft:tnt_minecart
E	minecraft:entity_type	134	minecraft:trader_llama
E	minecraft:entity_type	135	minecraft:trident
E	minecraft:entity_type	136	minecraft:tropical_fish
E	minecraft:entity_type	137	minecraft:turtle
E	minecraft:entity_type	138	minecraft:vex
E	minecraft:entity_type	139	minecraft:villager
E	minecraft:entity_type	140	minecraft:vindicator
E	minecraft:entity_type	141	minecraft:wandering_trader
E	minecraft:entity_type	142	minecraft:warden
E	minecraft:entity_type	143	minecraft:wind_charge
E	minecraft:entity_type	144	minecraft:witch
E	minecraft:entity_type	145	minecraft:wither
E	minecraft:entity_type	146	minecraft:wither_skeleton
E	minecraft:entity_type	147	minecraft:wither_skull
E	minecraft:entity_type	148	minecraft:wolf
E	minecraft:entity_type	149	minecraft:zoglin
E	minecraft:entity_type	150	minecraft:zombie
E	minecraft:entity_type	151	minecraft:zombie_horse
E	minecraft:entity_type	152	minecraft:zombie_nautilus
E	minecraft:entity_type	153	minecraft:zombie_villager
E	minecraft:entity_type	154	minecraft:zombified_piglin
E	minecraft:entity_type	155	minecraft:player
E	minecraft:entity_type	156	minecraft:fishing_bobber
REG	minecraft:particle_type	117
E	minecraft:particle_type	0	minecraft:angry_villager
E	minecraft:particle_type	1	minecraft:block
E	minecraft:particle_type	2	minecraft:block_marker
E	minecraft:particle_type	3	minecraft:bubble
E	minecraft:particle_type	4	minecraft:cloud
E	minecraft:particle_type	5	minecraft:copper_fire_flame
E	minecraft:particle_type	6	minecraft:crit
E	minecraft:particle_type	7	minecraft:damage_indicator
E	minecraft:particle_type	8	minecraft:dragon_breath
E	minecraft:particle_type	9	minecraft:dripping_lava
E	minecraft:particle_type	10	minecraft:falling_lava
E	minecraft:particle_type	11	minecraft:landing_lava
E	minecraft:particle_type	12	minecraft:dripping_water
E	minecraft:particle_type	13	minecraft:falling_water
E	minecraft:particle_type	14	minecraft:dust
E	minecraft:particle_type	15	minecraft:dust_color_transition
E	minecraft:particle_type	16	minecraft:effect
E	minecraft:particle_type	17	minecraft:elder_guardian
E	minecraft:particle_type	18	minecraft:enchanted_hit
E	minecraft:particle_type	19	minecraft:enchant
E	minecraft:particle_type	20	minecraft:end_rod
E	minecraft:particle_type	21	minecraft:entity_effect
E	minecraft:particle_type	22	minecraft:explosion_emitter
E	minecraft:particle_type	23	minecraft:explosion
E	minecraft:particle_type	24	minecraft:gust
E	minecraft:particle_type	25	minecraft:small_gust
E	minecraft:particle_type	26	minecraft:gust_emitter_large
E	minecraft:particle_type	27	minecraft:gust_emitter_small
E	minecraft:particle_type	28	minecraft:sonic_boom
E	minecraft:particle_type	29	minecraft:falling_dust
E	minecraft:particle_type	30	minecraft:firework
E	minecraft:particle_type	31	minecraft:fishing
E	minecraft:particle_type	32	minecraft:flame
E	minecraft:particle_type	33	minecraft:infested
E	minecraft:particle_type	34	minecraft:cherry_leaves
E	minecraft:particle_type	35	minecraft:pale_oak_leaves
E	minecraft:particle_type	36	minecraft:tinted_leaves
E	minecraft:particle_type	37	minecraft:sculk_soul
E	minecraft:particle_type	38	minecraft:sculk_charge
E	minecraft:particle_type	39	minecraft:sculk_charge_pop
E	minecraft:particle_type	40	minecraft:soul_fire_flame
E	minecraft:particle_type	41	minecraft:soul
E	minecraft:particle_type	42	minecraft:flash
E	minecraft:particle_type	43	minecraft:happy_villager
E	minecraft:particle_type	44	minecraft:composter
E	minecraft:particle_type	45	minecraft:heart
E	minecraft:particle_type	46	minecraft:instant_effect
E	minecraft:particle_type	47	minecraft:item
E	minecraft:particle_type	48	minecraft:vibration
E	minecraft:particle_type	49	minecraft:trail
E	minecraft:particle_type	50	minecraft:pause_mob_growth
E	minecraft:particle_type	51	minecraft:reset_mob_growth
E	minecraft:particle_type	52	minecraft:item_slime
E	minecraft:particle_type	53	minecraft:item_cobweb
E	minecraft:particle_type	54	minecraft:item_snowball
E	minecraft:particle_type	55	minecraft:large_smoke
E	minecraft:particle_type	56	minecraft:lava
E	minecraft:particle_type	57	minecraft:mycelium
E	minecraft:particle_type	58	minecraft:note
E	minecraft:particle_type	59	minecraft:poof
E	minecraft:particle_type	60	minecraft:portal
E	minecraft:particle_type	61	minecraft:rain
E	minecraft:particle_type	62	minecraft:smoke
E	minecraft:particle_type	63	minecraft:white_smoke
E	minecraft:particle_type	64	minecraft:sneeze
E	minecraft:particle_type	65	minecraft:spit
E	minecraft:particle_type	66	minecraft:squid_ink
E	minecraft:particle_type	67	minecraft:sweep_attack
E	minecraft:particle_type	68	minecraft:totem_of_undying
E	minecraft:particle_type	69	minecraft:underwater
E	minecraft:particle_type	70	minecraft:splash
E	minecraft:particle_type	71	minecraft:witch
E	minecraft:particle_type	72	minecraft:bubble_pop
E	minecraft:particle_type	73	minecraft:current_down
E	minecraft:particle_type	74	minecraft:bubble_column_up
E	minecraft:particle_type	75	minecraft:nautilus
E	minecraft:particle_type	76	minecraft:dolphin
E	minecraft:particle_type	77	minecraft:campfire_cosy_smoke
E	minecraft:particle_type	78	minecraft:campfire_signal_smoke
E	minecraft:particle_type	79	minecraft:dripping_honey
E	minecraft:particle_type	80	minecraft:falling_honey
E	minecraft:particle_type	81	minecraft:landing_honey
E	minecraft:particle_type	82	minecraft:falling_nectar
E	minecraft:particle_type	83	minecraft:falling_spore_blossom
E	minecraft:particle_type	84	minecraft:ash
E	minecraft:particle_type	85	minecraft:crimson_spore
E	minecraft:particle_type	86	minecraft:warped_spore
E	minecraft:particle_type	87	minecraft:spore_blossom_air
E	minecraft:particle_type	88	minecraft:dripping_obsidian_tear
E	minecraft:particle_type	89	minecraft:falling_obsidian_tear
E	minecraft:particle_type	90	minecraft:landing_obsidian_tear
E	minecraft:particle_type	91	minecraft:reverse_portal
E	minecraft:particle_type	92	minecraft:white_ash
E	minecraft:particle_type	93	minecraft:small_flame
E	minecraft:particle_type	94	minecraft:snowflake
E	minecraft:particle_type	95	minecraft:dripping_dripstone_lava
E	minecraft:particle_type	96	minecraft:falling_dripstone_lava
E	minecraft:particle_type	97	minecraft:dripping_dripstone_water
E	minecraft:particle_type	98	minecraft:falling_dripstone_water
E	minecraft:particle_type	99	minecraft:glow_squid_ink
E	minecraft:particle_type	100	minecraft:glow
E	minecraft:particle_type	101	minecraft:wax_on
E	minecraft:particle_type	102	minecraft:wax_off
E	minecraft:particle_type	103	minecraft:electric_spark
E	minecraft:particle_type	104	minecraft:scrape
E	minecraft:particle_type	105	minecraft:shriek
E	minecraft:particle_type	106	minecraft:egg_crack
E	minecraft:particle_type	107	minecraft:dust_plume
E	minecraft:particle_type	108	minecraft:trial_spawner_detection
E	minecraft:particle_type	109	minecraft:trial_spawner_detection_ominous
E	minecraft:particle_type	110	minecraft:vault_connection
E	minecraft:particle_type	111	minecraft:dust_pillar
E	minecraft:particle_type	112	minecraft:ominous_spawning
E	minecraft:particle_type	113	minecraft:raid_omen
E	minecraft:particle_type	114	minecraft:trial_omen
E	minecraft:particle_type	115	minecraft:block_crumble
E	minecraft:particle_type	116	minecraft:firefly
REG	minecraft:data_component_type	110
E	minecraft:data_component_type	0	minecraft:custom_data
E	minecraft:data_component_type	1	minecraft:max_stack_size
E	minecraft:data_component_type	2	minecraft:max_damage
E	minecraft:data_component_type	3	minecraft:damage
E	minecraft:data_component_type	4	minecraft:unbreakable
E	minecraft:data_component_type	5	minecraft:use_effects
E	minecraft:data_component_type	6	minecraft:custom_name
E	minecraft:data_component_type	7	minecraft:minimum_attack_charge
E	minecraft:data_component_type	8	minecraft:damage_type
E	minecraft:data_component_type	9	minecraft:item_name
E	minecraft:data_component_type	10	minecraft:item_model
E	minecraft:data_component_type	11	minecraft:lore
E	minecraft:data_component_type	12	minecraft:rarity
E	minecraft:data_component_type	13	minecraft:enchantments
E	minecraft:data_component_type	14	minecraft:can_place_on
E	minecraft:data_component_type	15	minecraft:can_break
E	minecraft:data_component_type	16	minecraft:attribute_modifiers
E	minecraft:data_component_type	17	minecraft:custom_model_data
E	minecraft:data_component_type	18	minecraft:tooltip_display
E	minecraft:data_component_type	19	minecraft:repair_cost
E	minecraft:data_component_type	20	minecraft:creative_slot_lock
E	minecraft:data_component_type	21	minecraft:enchantment_glint_override
E	minecraft:data_component_type	22	minecraft:intangible_projectile
E	minecraft:data_component_type	23	minecraft:food
E	minecraft:data_component_type	24	minecraft:consumable
E	minecraft:data_component_type	25	minecraft:use_remainder
E	minecraft:data_component_type	26	minecraft:use_cooldown
E	minecraft:data_component_type	27	minecraft:damage_resistant
E	minecraft:data_component_type	28	minecraft:tool
E	minecraft:data_component_type	29	minecraft:weapon
E	minecraft:data_component_type	30	minecraft:attack_range
E	minecraft:data_component_type	31	minecraft:enchantable
E	minecraft:data_component_type	32	minecraft:equippable
E	minecraft:data_component_type	33	minecraft:repairable
E	minecraft:data_component_type	34	minecraft:glider
E	minecraft:data_component_type	35	minecraft:tooltip_style
E	minecraft:data_component_type	36	minecraft:death_protection
E	minecraft:data_component_type	37	minecraft:blocks_attacks
E	minecraft:data_component_type	38	minecraft:piercing_weapon
E	minecraft:data_component_type	39	minecraft:kinetic_weapon
E	minecraft:data_component_type	40	minecraft:swing_animation
E	minecraft:data_component_type	41	minecraft:additional_trade_cost
E	minecraft:data_component_type	42	minecraft:stored_enchantments
E	minecraft:data_component_type	43	minecraft:dye
E	minecraft:data_component_type	44	minecraft:dyed_color
E	minecraft:data_component_type	45	minecraft:map_color
E	minecraft:data_component_type	46	minecraft:map_id
E	minecraft:data_component_type	47	minecraft:map_decorations
E	minecraft:data_component_type	48	minecraft:map_post_processing
E	minecraft:data_component_type	49	minecraft:charged_projectiles
E	minecraft:data_component_type	50	minecraft:bundle_contents
E	minecraft:data_component_type	51	minecraft:potion_contents
E	minecraft:data_component_type	52	minecraft:potion_duration_scale
E	minecraft:data_component_type	53	minecraft:suspicious_stew_effects
E	minecraft:data_component_type	54	minecraft:writable_book_content
E	minecraft:data_component_type	55	minecraft:written_book_content
E	minecraft:data_component_type	56	minecraft:trim
E	minecraft:data_component_type	57	minecraft:debug_stick_state
E	minecraft:data_component_type	58	minecraft:entity_data
E	minecraft:data_component_type	59	minecraft:bucket_entity_data
E	minecraft:data_component_type	60	minecraft:block_entity_data
E	minecraft:data_component_type	61	minecraft:instrument
E	minecraft:data_component_type	62	minecraft:provides_trim_material
E	minecraft:data_component_type	63	minecraft:ominous_bottle_amplifier
E	minecraft:data_component_type	64	minecraft:jukebox_playable
E	minecraft:data_component_type	65	minecraft:provides_banner_patterns
E	minecraft:data_component_type	66	minecraft:recipes
E	minecraft:data_component_type	67	minecraft:lodestone_tracker
E	minecraft:data_component_type	68	minecraft:firework_explosion
E	minecraft:data_component_type	69	minecraft:fireworks
E	minecraft:data_component_type	70	minecraft:profile
E	minecraft:data_component_type	71	minecraft:note_block_sound
E	minecraft:data_component_type	72	minecraft:banner_patterns
E	minecraft:data_component_type	73	minecraft:base_color
E	minecraft:data_component_type	74	minecraft:pot_decorations
E	minecraft:data_component_type	75	minecraft:container
E	minecraft:data_component_type	76	minecraft:block_state
E	minecraft:data_component_type	77	minecraft:bees
E	minecraft:data_component_type	78	minecraft:lock
E	minecraft:data_component_type	79	minecraft:container_loot
E	minecraft:data_component_type	80	minecraft:break_sound
E	minecraft:data_component_type	81	minecraft:villager/variant
E	minecraft:data_component_type	82	minecraft:wolf/variant
E	minecraft:data_component_type	83	minecraft:wolf/sound_variant
E	minecraft:data_component_type	84	minecraft:wolf/collar
E	minecraft:data_component_type	85	minecraft:fox/variant
E	minecraft:data_component_type	86	minecraft:salmon/size
E	minecraft:data_component_type	87	minecraft:parrot/variant
E	minecraft:data_component_type	88	minecraft:tropical_fish/pattern
E	minecraft:data_component_type	89	minecraft:tropical_fish/base_color
E	minecraft:data_component_type	90	minecraft:tropical_fish/pattern_color
E	minecraft:data_component_type	91	minecraft:mooshroom/variant
E	minecraft:data_component_type	92	minecraft:rabbit/variant
E	minecraft:data_component_type	93	minecraft:pig/variant
E	minecraft:data_component_type	94	minecraft:pig/sound_variant
E	minecraft:data_component_type	95	minecraft:cow/variant
E	minecraft:data_component_type	96	minecraft:cow/sound_variant
E	minecraft:data_component_type	97	minecraft:chicken/variant
E	minecraft:data_component_type	98	minecraft:chicken/sound_variant
E	minecraft:data_component_type	99	minecraft:zombie_nautilus/variant
E	minecraft:data_component_type	100	minecraft:frog/variant
E	minecraft:data_component_type	101	minecraft:horse/variant
E	minecraft:data_component_type	102	minecraft:painting/variant
E	minecraft:data_component_type	103	minecraft:llama/variant
E	minecraft:data_component_type	104	minecraft:axolotl/variant
E	minecraft:data_component_type	105	minecraft:cat/variant
E	minecraft:data_component_type	106	minecraft:cat/sound_variant
E	minecraft:data_component_type	107	minecraft:cat/collar
E	minecraft:data_component_type	108	minecraft:sheep/color
E	minecraft:data_component_type	109	minecraft:shulker/color
